Info;Código;Nombre;Estado;Fecha cotización;Fecha venta.;Fecha Visto bueno;Fecha compromiso;Fecha despacho;Fecha factura;# Factura;Cliente directo;Clasificación c directo;Cliente final;Clasificación c final;Vendedor;Producto;Puntos;Cantidad;Costo papel;Costo impresión + bz;Costo planchas;Costo Servicios;Costo Terminación;Costo directo;Costo general;Costo hora máquina;Costo total;Precio venta;Clase;Des/Inc (%) venta;Des/Inc OT (%);Comisión vendedor (%);Comisión cliente;Unidad;Máquina;Papel;Matrices;Tiraje;Colores;Area Sustrato;Área de impresión;Imposicion;Dimensiones;Cotizado como;#;Servicio;VB cliente por PDF;Barniz;BRC;Costo pieza;Precio pieza;Comentario
Proyecto;16535;TC LEMONATA 300 COCO;En Espera;12-09-2024;-;-;-;-;-;-;SOC.FAB Y COM DE ALIMENTOS SANCHO Y CO.;-;SOC.FAB Y COM DE ALIMENTOS SANCHO Y CO.;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;10000;59728;26798;-;19670;322;111828;-;161760;273588;456000;A;-;-;-;-;%;-;-;7.0;1770,9;-;240x0;202x307.98;2x1R;202x153,9;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16536;ETQ CIRUELAX JALEA 150GR ME4141V1;En Espera;12-09-2024;-;-;-;-;-;-;LABORATORIO GARDEN HOUSE FARMACEUTICA S.A;-;LABORATORIO GARDEN HOUSE FARMACEUTICA S.A;-;Andrés Jiiménez Guevara;4 PRM EF PRIME EASY FLAP;-;14000;120339;2200;219346;2800;1181;488112;-;103313;591425;985740;A;-;-;-;-;%;-;-;7.0;556,7;-;330x2.000;285x352.43;2x10R;24,5x170;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16537;MUESTRAS ET TC COOL BUBBLES 750 CC;En Espera;12-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;10 TMC TERMOCONTRAIBLE;-;200;3829;48321;-;2905;27;60392;-;86481;146873;244790;A;-;-;-;-;%;-;-;10.0;90,8;-;300x0;274x254;1x1R;274x254;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16538;Maver Withening reverso PP Transp.;En Espera;12-09-2024;-;-;-;-;-;-;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Marco Antonio Palacios Diaz;3 PRM DG PRIME DIGITAL;-;24000;147340;19791;-;-;9249;176380;-;92474;268854;672000;A+;50;49,9;-;-;%;-;-;2.0;763,4;-;300x0;192x288.93;5x2R;92x54;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16539;ETIQUTA DILICI -METALICO 65 X 45;En Espera;13-09-2024;-;-;-;-;-;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;240000;787140;596328;-;311000;25327;1719795;-;112596;1832391;3055200;A;-;-;-;-;%;-;-;4.0;3004,5;-;330x0;294x409.58;6x6R;45x65;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16540;DILICI - BOPP BLANCO - 65X45;En Espera;13-09-2024;-;-;-;-;-;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;240000;471853;239402;-;311000;25327;1047582;-;112596;1160178;1934400;A;-;-;-;-;%;-;-;2.0;3004,5;-;330x2.000;294x409.58;6x6R;45x65;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16541;ET Sap 53918 ;En Espera;13-09-2024;-;-;-;-;-;-;SOCIEDAD AGRICOLA LA CUMBRE;Alimentos;SOCIEDAD AGRICOLA LA CUMBRE;Alimentos;Mauricio Davis;12 PRM WG PRIME WINEGLASS;-;400000;1705577;228572;-;80000;24012;2038161;-;80853;2119014;2896000;B;-18;-;-;-;%;-;-;4.0;13212,2;-;167x0;155x320.68;2x5R;31x160,34;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16542;RECOISTEO - ETOQUETA ´PALTA;En Espera;13-09-2024;-;-;-;-;-;-;SOFRUCO ALIMENTOS LTDA.;-;SOFRUCO ALIMENTOS LTDA.;-;Hernan Lara Alvarez;1 PRM PRIME;-;100000;730987;79825;-;70000;29237;910049;-;173231;1083280;1589000;B;-12;-;-;-;%;-;-;7.0;6996,3;-;330x2.000;282x371.48;2x3R;90x180;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16543;NP Guiamarra 18 oz;En Espera;13-09-2024;-;-;-;-;-;-;SOF SOUTH ORGANIC FRUIT S.A.;-;SOF SOUTH ORGANIC FRUIT S.A.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;130000;251356;34868;172530;20540;8588;487882;-;118445;606327;859300;B;-15;-;-;-;%;-;-;7.0;1983,5;-;330x0;296x266.7;5x4R;70x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16544;NP GUIAMARRA 1 DRY PINT;En Espera;13-09-2024;-;-;-;-;-;-;SOF SOUTH ORGANIC FRUIT S.A.;-;SOF SOUTH ORGANIC FRUIT S.A.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;213000;271634;28565;188796;24424;10210;523629;-;120532;644161;881819;B;-17,9;-;-;-;%;-;-;7.0;2143,6;-;330x0;324x266.7;5x6R;50x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16545;ETQ PRIME CHOCO LOCO;En Espera;23-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;202956;178164;-;311000;16538;708658;-;98896;807554;1346000;A;-;-;-;-;%;-;-;6.0;1467,5;-;300x2.000;248x266.7;1x2R;120x260;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16546;ETQ PRIME CRUNCHY BOOM;En Espera;23-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;202956;178164;-;311000;16538;708658;-;98896;807554;1346000;A;-;-;-;-;%;-;-;6.0;1467,5;-;300x2.000;248x266.7;1x2R;120x260;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16547;ETQ PRIME MANTECOL;En Espera;23-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;202956;178164;-;311000;16538;708658;-;98896;807554;1346000;A;-;-;-;-;%;-;-;6.0;1467,5;-;300x2.000;248x266.7;1x2R;120x260;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16548;ETQ PRIME PINKY GLOSS;En Espera;23-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;224652;181308;-;311000;16599;733559;-;100181;833740;1389600;A;-;-;-;-;%;-;-;6.0;1624,4;-;300x2.000;228x295.28;1x2R;110x290;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16549;ETQ PRIME CUPCAKE;En Espera;23-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;202956;158651;-;311000;16718;689325;-;98896;788221;1313800;A;-;-;-;-;%;-;-;6.0;1467,5;-;300x2.000;258x266.7;1x2R;125x260;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16550;ETIQUETA VERMEX OCTUBRE, # Ref nv 9181;Visto Bueno;23-09-2024;23-09-2024;-;-;-;-;-;ATACAMA ACEITUNAS LTDA.;-;ATACAMA ACEITUNAS LTDA.;-;Sebastian Schon;1 PRM PRIME;-;14000;109273;97163;-;-;7863;214299;-;90334;304633;406000;B;-20;-20;-;-;%;-;-;4.0;527,1;-;333x0;312x307.98;3x3R;100x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16551;Sap 53831-53918;En Espera;23-09-2024;-;-;-;-;-;-;SOCIEDAD AGRICOLA LA CUMBRE;Alimentos;SOCIEDAD AGRICOLA LA CUMBRE;Alimentos;Mauricio Davis;12 PRM WG PRIME WINEGLASS;-;1000000;4264002;354286;116423;200000;60012;4994723;-;149318;5144041;6490000;B;-24,3;-24,4;-;-;%;-;-;8.0;33031;-;167x0;155x320.68;2x5R;31x160,34;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16552;Et tapa Cassata laminadas ;En Espera;23-09-2024;-;-;-;-;-;-;ENVASES CMF S.A.;-;ENVASES CMF S.A.;-;Mauricio Davis;1 PRM PRIME;-;400000;8556937;1371713;454519;2703500;124812;13211481;-;756581;13968062;18628000;B;-20;-;-;-;%;-;-;28.0;48077;-;260x0;244x212.73;1x2R;118x206;Temas;4;Estandar;No;-;-;-;-;-
Proyecto;16553;ET CLAMSHELL GOURMET 18 OZ ORG;En Espera;23-09-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;550000;1168330;76393;-;97625;29300;1371648;-;163839;1535487;2563000;A;0,2;-;-;-;%;-;-;6.0;10359,8;-;300x2.000;268x266.7;4x4R;63x63;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16554;ET CLAMSHELL GLOBAL 6 ONZAS;En Espera;24-09-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;300000;496502;23910;-;40800;12252;573464;-;133054;706518;1179000;A;0,1;-;-;-;%;-;-;6.0;3918,1;-;330x0;295x288.93;5x5R;55x53;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16555;ET BOTTOM ORGNANICS 18 ONZAS;En Espera;24-09-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;550000;285136;55000;7609;28600;8592;384937;-;53142;438079;731500;A;0,2;-;-;-;%;-;-;1.0;5396,8;-;160x2.000;136x190.5;5x4R;30x34;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16556;ET BOTTOM 22X32 PINTA HIPPIE ORGANIC;En Espera;24-09-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;5 IND IMP INDUSTRIAL IMPRESAS;-;400000;135345;25000;8732;15000;4512;188589;-;47273;235862;396000;A;0,7;-;-;-;%;-;-;1.0;3679,9;-;110x2.000;104x285.75;8x4R;22x32;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16557;ET CLAMSHELL ALPINE 18 OZ CONV;En Espera;24-09-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;1100000;5553671;361767;130600;696000;160750;6902788;-;473777;7376565;12298000;A;-;-;-;-;%;-;-;4.0;36506,1;-;330x2.000;297x352.43;4x3R;95x83;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16558;ET CLAMSHELL HIPPIE ORGANICS PINTA Y 18 OZ;En Espera;24-09-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;1500000;5731042;567077;444071;548760;122412;7413362;-;552044;7965406;13290000;A;0,1;-;-;-;%;-;-;14.0;37672;-;330x2.000;305x333.38;3x5R;57x108;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16559;ETIQ.CIRCULAR CUI&CO ALTO LA CRUZ;En Espera;24-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;85000;681910;584965;-;-;31290;1298165;-;114309;1412474;2189600;B;-7;-;-;-;%;-;-;30.0;3199,7;-;333x0;297x307.98;3x3R;95x95;Temas;6;Estandar;No;-;-;-;-;-
Proyecto;16560;ETIQUETA INDUSTRIAL 25 X 50 MM TRANSFER FOLIO CODIGO QR (80156) 52602;En Espera;24-09-2024;-;-;-;-;-;-;EXPORTADORA PROPAL S.A.;-;EXPORTADORA PROPAL S.A.;-;Sebastian Schon;6 IND BLC INDUSTRIAL BLANCA;-;300000;223896;30000;9065;18600;94383;375944;-;49882;425826;711000;A;0,2;-;-;-;%;-;-;1.0;4415,3;-;110x0;108x285.75;10x2R;50x25;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16561;Et Lateral Cassata 1 litro chequeo costo;APROBACIÓN;24-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Martin Weber;1 PRM PRIME;-;100000;460751;28312;713357;18223;7621;1383764;-;263499;1647263;2746000;A;-;-;-;-;%;-;-;28.0;2721,7;-;330x0;306x266.7;2x9R;30x130;Temas;4;Estandar;No;-;-;-;-;-
Proyecto;16562;ET PRIME AQUAPRIME DEMO 130 x 100 BOPP LAMINADO;En Espera;24-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;3 PRM DG PRIME DIGITAL;-;1500;12401;5549;-;-;3852;21802;-;86481;108283;180480;A;-;-;-;-;%;-;-;4.0;82,7;-;330x2.000;312x266.7;2x3R;100x130;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16563;ETI. POLLO Y PERNIL TPC - TROQUEL ESPECIAL;En Espera;24-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;50000;155007;81711;-;-;12335;300887;-;94615;395502;626500;B+;-5;-;-;-;%;-;-;8.0;1026,7;-;330x2.000;296x298.45;4x4R;70x70;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16564;ETIQ. POLLO Y PERNIL - TPC TROQUEL NORMAL;En Espera;24-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;21667;66771;35430;-;-;7120;109321;-;89478;198799;331505;A;0,1;-;-;-;%;-;-;4.0;445,2;-;330x2.000;296x298.45;4x4R;70x70;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16565;Wish Farms 1 Pta cod variable;En Espera;25-09-2024;-;-;-;-;-;-;Family Growers;-;Family Growers;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;1020000;4238768;302888;238391;275400;326667;6281655;-;475342;6756997;11220000;B+;-0,4;-0,5;-;-;%;-;-;14.0;30649,1;-;300x2.000;256x212.73;2x4R;60x103;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16567;ETIQUETA FLAMINGO MANGO;APROBACIÓN;25-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Alex Cortes;8 SN SC SAMSON SINCLAIR;-;1500000;1503232;450000;24377;437001;37812;2452422;-;105305;2557727;4275000;A;0,3;-;-;-;%;-;-;2.0;20603,5;-;160x0;156x266.7;5x4R;35x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16568;ETQ. 135 X 50 MM . CHIRIMOYA;En Espera;26-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;15000;46866;35121;-;-;7261;94561;-;89478;184039;306750;A;-;-;-;-;%;-;-;6.0;441,1;-;330x2.000;270x266.7;2x5R;50x130;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16569;ET TC LA HACIENDA GINGER BEER 200 ML ;En Espera;26-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;10 TMC TERMOCONTRAIBLE;-;10000;40049;20449;-;18178;229;82505;-;160800;243305;405600;A;-;-;-;-;%;-;-;8.0;1227,8;-;240x0;206x314.33;3x1R;202x104,7;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16570;ET CAJA KOREA DEL MONTE;En Espera;26-09-2024;-;-;-;-;-;-;DEL MONTE FRESH PRODUCE (CHILE) S.A.;-;DEL MONTE FRESH PRODUCE (CHILE) S.A.;-;Rodrigo Abuter;1 PRM PRIME;-;100000;428869;42574;55440;350556;11879;889318;-;112183;1001501;1252000;B;-25;-;-;-;%;-;-;2.0;4425,9;-;300x0;252x352.43;3x3R;80x115;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16571;ET TC MANZANA 300 ML;En Espera;26-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;10000;56693;4514;-;9861;-;76051;-;109440;185491;309200;A;-;-;-;-;%;-;-;4.0;1661,7;-;240x0;204x288.93;2x1R;204x144,46;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16572;Clam arándanos NP 1pta y VF 4,4;En Espera;26-09-2024;-;-;-;-;-;-;Vission Fresh;-;Vission Fresh;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;360000;369266;279529;-;-;38189;686984;-;116877;803861;1249200;B;-6,8;-;-;-;%;-;-;10.0;3521,4;-;330x2.000;324x266.7;5x6R;50x50;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16573;ET 100 x 30 SB removible 2 colores ;En Espera;27-09-2024;-;-;-;-;-;-;DAVIDSON INDUSTRY SPA;-;DAVIDSON INDUSTRY SPA;-;Mauricio Fernando Medina Leon;3 PRM DG PRIME DIGITAL;-;40000;60068;15320;-;5601;14226;188171;-;90762;278933;372000;B;-20;-;-;-;%;-;-;2.0;565,3;-;330x2.000;272x307.98;3x8R;30x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16574;ET QR VARIABLE DOLE ARANDANOS;En Espera;27-09-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;3 PRM DG PRIME DIGITAL;-;150000;61886;50054;-;311000;6617;440183;-;89049;529232;883500;A;0,2;-;-;-;%;-;-;1.0;398,2;-;330x0;260x288.93;12x10R;20x20;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16575;ET CLAMSHELL DOLE EUROPA 250G, # Ref NV 9714;Prueba Color;27-09-2024;07-11-2024;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;500000;930251;20755;69497;92500;27762;1140765;-;169057;1309822;1750000;B;-19,8;-;-;-;%;-;-;2.0;9642,9;-;300x0;272x409.59;6x4R;64x64;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16576;ET TC ROSE LEMONADE 355;En Espera;27-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;10000;61673;23496;-;19766;317;110673;-;147840;258513;430900;A;-;-;-;-;%;-;-;5.0;1807,6;-;240x0;194x314.33;2x1R;194x157,16;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16577;ET TC UNTE 500 ml;En Espera;30-09-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;20000;169315;75007;-;39920;822;301264;-;259201;560465;934200;A;-;-;-;-;%;-;-;14.0;4710,8;-;240x0;198x409.58;2x1R;198x204,7;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16578;ET TC MI AGUITA 240;En Espera;30-09-2024;-;-;-;-;-;-;INVERSIONES PIRQUE;-;INVERSIONES PIRQUE;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;40000;261638;46169;-;72718;15612;419141;-;320640;739781;1233200;A;-;-;-;-;%;-;-;16.0;7668,6;-;240x0;196x333.38;2x1R;196x166,69;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16579;ETIQ. CHIRIMOYA - 102 X 51 MM, # Ref nv 9364;Visto Bueno;30-09-2024;07-10-2024;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;15000;37307;25961;-;-;5600;76306;-;88621;164927;274950;A;-;-;-;-;%;-;-;4.0;351,1;-;330x2.000;275x425.45;4x5R;51x102;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16580;ET CLAMSHELL BF 18 OZ;En Espera;30-09-2024;-;-;-;-;-;-;EXPORTADORA E INVERSIONES AGROBERRIES LTDA.;-;EXPORTADORA E INVERSIONES AGROBERRIES LTDA.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;3250000;6015625;373581;582560;541667;226158;7739591;-;664748;8404339;10530000;B;-24,8;-;-;-;%;-;-;15.0;47418,9;-;330x0;321.6x387.35;6x5R;60,32x60,62;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;16581;ET CLAMSHELL BF ORG;En Espera;30-09-2024;-;-;-;-;-;-;EXPORTADORA E INVERSIONES AGROBERRIES LTDA.;-;EXPORTADORA E INVERSIONES AGROBERRIES LTDA.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;600000;1110671;71268;388374;100000;41762;1712075;-;211321;1923396;2376000;B;-25,9;-;-;-;%;-;-;10.0;8755;-;330x0;321.6x387.35;6x5R;60,32x60,32;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16582;ET CLAMSHELL STO AGR;En Espera;30-09-2024;-;-;-;-;-;-;EXPORTADORA E INVERSIONES AGROBERRIES LTDA.;-;EXPORTADORA E INVERSIONES AGROBERRIES LTDA.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;600000;1110671;71268;388374;100000;41762;1712075;-;211321;1923396;2376000;B;-25,9;-;-;-;%;-;-;10.0;8755;-;330x0;321.6x387.35;6x5R;60,32x60,32;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16583;CIERRE CAMISA - SOFRUCO 45 X 20;En Espera;30-09-2024;-;-;-;-;-;-;SOFRUCO ALIMENTOS LTDA.;-;SOFRUCO ALIMENTOS LTDA.;-;Hernan Lara Alvarez;5 IND IMP INDUSTRIAL IMPRESAS;-;110000;56464;39650;-;311000;8113;415227;-;90762;505989;675400;B;-19,9;-;-;-;%;-;-;5.0;582,7;-;300x0;240x288.93;6x10R;20x45;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16584;TC 2 Lts;APROBACIÓN;30-09-2024;-;-;-;-;-;-;ALMA BRANDS;-;ALMA BRANDS;-;Felipe Alfonso Chacon Garcia;10 TMC TERMOCONTRAIBLE;-;70000;1194944;307220;-;125949;6732;1704845;-;584640;2289485;3816400;A;-;-;-;-;%;-;-;18.0;23259,1;-;360x0;332x288.93;1x1R;332x288,93;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;16585;ETQ PRIME CRUNCHY BOOM: 12 CM ANCHO X 36 CM ALTO.;En Espera;01-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;196587;185280;-;311000;18038;710905;-;103606;814511;1262500;B;-7;-;-;-;%;-;-;6.0;2026,5;-;300x0;248x368.3;1x2R;120x360;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16586;ETQ PRIME MANTECOL: 12 CM ANCHO X 36 CM ALTO. ;En Espera;01-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;196587;185280;-;311000;18038;710905;-;103606;814511;1262500;B;-7;-;-;-;%;-;-;6.0;2026,5;-;300x0;248x368.3;1x2R;120x360;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16587;ETQ PRIME PINKY GLOSS: 12 CM ANCHO X 36 CM ALTO;En Espera;01-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;196587;185280;-;311000;18038;710905;-;103606;814511;1262500;B;-7;-;-;-;%;-;-;6.0;2026,5;-;300x0;248x368.3;1x2R;120x360;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16588;ETQ PRIME CUPCAKE: 12,5 CM ANCHO X 26 CM ALTO;En Espera;01-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;3 PRM DG PRIME DIGITAL;-;10000;142360;139582;-;311000;16718;609660;-;98896;708556;1098300;B;-7;-;-;-;%;-;-;6.0;1467,5;-;300x0;258x266.7;1x2R;125x260;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16589;ETIQ. EASY FLAP - 3 DISEÑOS, # Ref NV 9399-9400-9401;Visto Bueno;02-10-2024;09-10-2024;-;-;-;-;-;AGROSPEC S.A.;-;AGROSPEC S.A.;-;Hernan Lara Alvarez;4 PRM EF PRIME EASY FLAP;-;9000;264145;31726;301992;14400;4332;930298;-;246802;1177100;1824570;B;-7;-;-;-;%;-;-;24.0;3620,3;-;160x0;139x288.93;1x1R;135x275;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;16590;ETQ EPSON INKJET 40 MT x 96 MM;Prueba Color;02-10-2024;22-10-2024;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;6 IND BLC INDUSTRIAL BLANCA;-;4153;61376;-;-;1606;494;63476;-;60774;124250;207110;A;-;-;-;-;%;-;-;0.0;153,3;-;330x0;300x288.93;3x3R;96x96,31;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16591;ET CLAMSHELL PRIMORE;En Espera;02-10-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;1100000;1705456;115204;-;183334;76554;2080548;-;316721;2397269;3201000;B;-19,9;-;-;-;%;-;-;14.0;16049,8;-;330x2.000;321.6x387.35;6x5R;60,32x60,32;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16592;ET CLAMSHELL OPPY;En Espera;02-10-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;2000000;3650368;670530;-;355000;148225;4824123;-;552044;5376167;7000000;B;-21,9;-;-;-;%;-;-;14.0;37671,5;-;300x0;268x266.7;4x4R;63x63;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16593;ET CLAMSHELL OPPY 18 ONZAS;En Espera;02-10-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;200000;449655;71524;-;44267;18494;583940;-;147664;731604;916000;B;-24,9;-;-;-;%;-;-;7.0;4640,4;-;300x0;270x307.98;3x5R;50x100;Temas;1;Estandar;No;-;-;-;-;-
