Codigo,Nombre,Cantidad_Disponible,Unidad_Medida,Costo_Unitario,Valor_Stock_Total,Categoria,Bodega,Comprometido,Proveedor
54083,TINTA UV HEPTAC. YELLOW 80-301119-6,0.0,KILOS,24625.5,0.0,PROD. TINTAS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, PRODUCCION, BOG.LOGICA CyT ESPEJO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BODEGA CLIENTES, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, BODEGA DURAMET, RRHH, OBSOLETOS COMERCIAL, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, BOG.LOGICA COCA-COLA, BODEGA ESQUIM, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS",0.0,SIEGWERK
54084,TINTA HEPTAC. GRUN 81-501357-8,0.0,KILOS,26743.8,0.0,PROD. TINTAS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, BOG.LOGICA APL, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, BODEGA ESQUIM, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS",0.0,SIEGWERK
54085,TINTA HEPTAC. WHITE 81-000174-3,0.0,KILOS,17230.1,0.0,PROD. TINTAS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, TDP STOCK, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, CONTAINER, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, SIEGWERK, SALDO MATERIAS PRIMAS, TINTAS, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,SIEGWERK
54086,TINTA HEPTAC. CYAN 80-121129-3,0.0,KILOS,20369.3,0.0,PROD. TINTAS,"ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, BODEGA ESQUIM, BOG.LOGICA COCA-COLA, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, OBSOLETOS COMERCIAL, RRHH, BODEGA DURAMET, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, BODEGA CLIENTES, SERVICIO TECNICO, TALLER SERV.TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, PRODUCCION, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,SIEGWERK
54087,TINTA UV HEPTAC. BLACK 80-900907-9,0.0,KILOS,24665.4,0.0,PROD. TINTAS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, PRODUCCION, BOG.LOGICA CyT ESPEJO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BODEGA CLIENTES, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, BODEGA DURAMET, RRHH, OBSOLETOS COMERCIAL, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, BOG.LOGICA COCA-COLA, BODEGA ESQUIM, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS",0.0,SIEGWERK
54089,TINTA HEPTAC. ORANGE 81-700671-1,0.0,KILOS,30011.8,0.0,PROD. TINTAS,"ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., NOTAS DE CREDITO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BOG.LOGICA APL, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,SIEGWERK
54090,TINTA HEPTAC. VIOLET 81-100584-2,0.0,KILOS,32048.3,0.0,PROD. TINTAS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, BOG.LOGICA APL, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, GESLOG PUDAHUEL, BODEGA ESQUIM, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS",0.0,SIEGWERK
54098,AP910A COLUMN WITH MOVEMNET CONTROL BY BEARING (GOOD FOR HEAVY P&A),0.0,UNIDAD,0.0,0.0,INDUST. APLICADOR,"ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, BODEGA ESQUIM, BOG.LOGICA COCA-COLA, TINTAS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, OBSOLETOS COMERCIAL, RRHH, BODEGA DURAMET, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, BODEGA CLIENTES, SERVICIO TECNICO, TALLER SERV.TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, PRODUCCION, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54128,B00131 KNURLED ROLLER GIOVE 140 KIT STD RULLO ZIGRINATO - T.140,1.0,UNIDAD,213148.0,213148.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, TINTAS, SALDO MATERIAS PRIMAS, SIEGWERK, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, RRHH, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, CONTAINER, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, TDP STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54129,B00050 KIT STD BIELLA,1.0,UNIDAD,73622.0,73622.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, TDP STOCK, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, CONTAINER, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, SIEGWERK, SALDO MATERIAS PRIMAS, TINTAS, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54130,C23A24A11 ROLLER STIP LONG.110 L.800 SPESS.10mm. BANDA PLANCHADORA,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., NOTAS DE CREDITO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BOG.LOGICA APL, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54131,B00271 SPONGE PLATE KIT CONTROSPONDA-SPUGNA H.110 PLANCHADOR FIJO,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, NOTAS DE CREDITO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, SERVICIO TECNICO, DIFERENCIAS DE INV. P.T., BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BODEGA PROVEEDOR, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, MAURICIO DAVIS, BODEGA CLIENTES, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, ST CONCEPCION, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54132,B33A30A02 CARTER,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, BOG.LOGICA APL, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, GESLOG PUDAHUEL, BODEGA ESQUIM, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
54135,BOTON PARADA DE EMERGENCIA STIPACK,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, TINTAS, SALDO MATERIAS PRIMAS, SIEGWERK, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, RRHH, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, CONTAINER, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, TDP STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, PRODUCCION, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54140,ETIQ. PRIME 150x75 PP BLANCO AF WESTFALIA FRUIT AGRICOM C3 1S A4 1000ETR V062021 (30080028),435000.0,UNIDAD,11.6144,5052264.0,PRIME,BODEGA GESLOG INTEGRAL,0.0,- Ningún fabricante -
54160,96-60K ESSASOL,16.0,UNIDAD,61770.5,988328.0,POSCOSECHA FUNGICIDA,BODEGA GESLOG INTEGRAL,0.0,- Ningún fabricante -
54161,710 CIC-20K PLANTSEAL CI-CONTROL,9.0,UNIDAD,1.0,9.0,POSCOSECHA CERAS,POSCOSECHA MUESTRAS,0.0,- Ningún fabricante -
54162,62-20L FORTISOL® Ca,0.0,UNIDAD,1.0,0.0,POSCOSECHA FUNGICIDA,"ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., NOTAS DE CREDITO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BOG.LOGICA APL, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54163,63-20L FORTISOL® Ca PLUS,0.0,UNIDAD,1.0,0.0,POSCOSECHA FUNGICIDA,"BODEGA COSTEO, PRODUCCION, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, CONTAINER, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, SIEGWERK, SALDO MATERIAS PRIMAS, TINTAS, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
54186,LAMINADO 320MM BLACKCOVER 90 GR/REMOV/GL CELESTE,896.0,M2,974.5379,873186.0,PROD. MAT.PRIMA,"SALDO MATERIAS PRIMAS, PRODUCCION",0.0,INNOPRINT
54233,CEPILLO RETENEDOR 1150 x 300 x 20 mm,0.0,UN,0.0,0.0,POSCOSECHA CEPILLOS,"BODEGA ESQUIM, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, PRODUCCION, BOG.LOGICA CyT ESPEJO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BODEGA CLIENTES, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, SINCLAIR STOCK, BODEGA DURAMET, OBSOLETOS COMERCIAL, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, MAURICIO DAVIS, MAURICIO MEDINA, POSCOSECHA MUESTRAS, TINTAS, BOG.LOGICA COCA-COLA",0.0,- Ningún fabricante -
54235,SELLO TERMOCONTRAIBLE 45 x 110 MM LF 51 ANDES DRINK SECRETO PERUANO CON PREPICADO DIS072021,402000.0,UNIDAD,2.4916,1001623.0,INDUST.SELLOS TERMO,PRODUCTOS TERMINADOS,2000000.0,- Ningún fabricante -
54236,D50B30S01 GRUPPO BLOCCHETTO VITE SENZA FINE,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, BOG.LOGICA APL, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, GESLOG PUDAHUEL, BODEGA ESQUIM, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
54240,GUIA BANDA TRANSPORTADORA,6.0,UNIDAD,9850.0,59100.0,ST-ETIQUETADO,"ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA ESQUIM, GESLOG PUDAHUEL, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, MP MAQUINA WEBER, RRHH, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, POSCOSECHA, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., NOTAS DE CREDITO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, BOG.LOGICA APL, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
54241,PEDESTAL ETIQUETADOR Y CONSOLA SHARP 4.0 NACIONAL,0.0,UNIDAD,0.0,0.0,INDUST. APLICADOR,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, BOG.LOGICA APL, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, RRHH, MP MAQUINA WEBER, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, GESLOG PUDAHUEL, BODEGA ESQUIM, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
54253,MUESTRAS CLIENTE DIGITAL (no usar),0.0,UNIDAD,0.0,0.0,PRIME DIGITAL,"MATERIAS PRIMAS E INSUMOS, PRODUCCION, BODEGA COSTEO, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT ESPEJO, TDP STOCK, TINTAS, SALDO MATERIAS PRIMAS, SIEGWERK, POSCOSECHA MUESTRAS, MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, SERV.TECNICO SINCLAIR, RRHH, BODEGA DURAMET, ST CONCEPCION, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, CONTAINER, GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK",0.0,- Ningún fabricante -
54254,TINTA SOLVENTE AZUL REFLEJO 177556,50.0,KILOS,8495.84,424791.0,PROD. TINTAS,TINTAS,0.0,- Ningún fabricante -
54255,TINTA SOLVENTE AMARILLO TRICROMIA 177008,38.0,KILOS,5850.0789,222302.0,PROD. TINTAS,TINTAS,0.0,- Ningún fabricante -
54256,TINTA SOLVENTE AZUL TRICROMIA 177007,28.0,KILOS,6611.7857,185130.0,PROD. TINTAS,TINTAS,0.0,- Ningún fabricante -
54257,TINTA SOLVENTE NEGRO TRICROMIA 177418,23.0,KILOS,5668.3913,130373.0,PROD. TINTAS,TINTAS,0.0,- Ningún fabricante -
54258,TINTA SOLVENTE ROJO TRICROMIA 177010,18.0,KILOS,6024.0,108432.0,PROD. TINTAS,TINTAS,0.0,- Ningún fabricante -
