"sap","corr","descripcion","codigo_sap","cliente","categoria","venta","troquelado_especial","tipo_tintas","release_inhibidor","barniz","tipo_barniz","folia","sap_barniz","adhesivo","troquel_largoxancho","tipo_troquel","imag_eje","imag_desarrollo","z","paso_engranaje","sustrato_n1","n1","ancho_mts","sap_n1","sustrato_n2","ancho_n2","sap_n2","cinta_p_laminar","ancho","sap_n3_cinta_p_lam","trabajo_3ro","proveedor","sap_folia","ancho_folia","vendedor","cantidad_colores","prov_lam_1","prov_lam_2","prov_cinta","prov_folia","corte","bcm","color","anilox","bcm2","color3","anilox4","bcm5","color6","anilox7","bcm8","color9","anilox10","bcm11","aisa_maquina","aisa_final","muestra_adjunta","pantone","sist_etiq","uso","avance_x_etiqueta","avance_troquel","mts_x_rollo","et_x_rollo","rollos_x_caja","et_x_caja","n_columnas","factor_consumo","cod_caja","cod_cono","observaciones","elaborado_por","fecha_elab","n_revision","muestras_etiquetas","muestra_envases","velocidad_objetivo","actualizado_por","detalle_actualizacion","fecha_actualizacion","diametro_cono","z_cilindro_impresion","ruta_fabricacion","disponibilidad_troquel","envase_disponible","material","color12","entregada_a_pre_prensa","consideraciones_termo_hp","descrpcion","cps","cantidad_etq_en_oi","total_metros_lineales","fact_consu_mat_2","fact_consu_cinta_p_laminar","fact_consu_folia","estado_de_vb","troquel_existente_nuevo","receta_en_sap","proyecto_tp","fabricacion_samson","sap_de_troquel"
"58651","9403","ET TC 171,45 X 204 LF 98 PETG DAILY FOODS MUESTRA EN BLANCO ENDULZANTE STEVIA 270ML  A2 C3 6000ETR V52024","58651","DAILY FOODS","PRIME TERMOCONTRAIBLE FLEXO","UNIDADES","--","UV","--","NO","--","--","--","NO APLICA","171,45 X 204","--","1","2","108","3.175","LAMINADO FILM PETG 240MM 45 MIC","240","0.24","50359","--","--","--","--","--","--","--","--","","","MARTIN WEBER","1: BLANCO SEALANT","HERNAN YINJINDA","--","--","--","RECTANGULAR","43823","1","2","AUTOMATICO","SELLO TAPA Y CUERPO","171.45","342.9","233.1","1360","1","1360","1","0.06858","2","2","APLICAR BARNIZ LET-DOWN SEGÚN FICHA DE DESARROLLO; USAR BOMBA PARA TINTA SOLVENTE; IGUALAR A MUESTRA ADJUNTA FIRMADA POR CLIENTE; SACAR V°B° A DESARROLLO, REDIMENCIONAR SUSTRATO A 230 MM.","CARLOS GRANDON","AUTOMATICO","SIN INFORMACION","171.45","342.9","1029","6000","1","6000","1","0.041148","52312","708","LAYFLAT 98 / ENTREGA A CLIENTE EN ROLLOS EN CONO DE 3"" / USAR SOLO BLANCO SEALANT","MARIO FLORES","45425","1","","","80","--","--","--","3","108","FB + ABG + HCI","","","PETG","TRANSPARENTE","OK","","","","6000","1200","","","","N/A","N/A","OK","TP 15997","",""
"58628","9404","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC ASIENTO VACUNO AE A4 C3 1S 14000ETR V524","58628","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","28000","950","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58629","9405","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC GANSO VACUNO AE A4 C3 1S 14000ETR V524","58629","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","14000","480","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58630","9406","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC LOMO LISO VACUNO AE A4 C3 1S 14000ETR V524","58630","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","14000","480","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58631","9407","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC POSTA NEGRA VACUNO AE A4 C3 1S 14000ETR V524","58631","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","112000","3800","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58632","9408","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC POSTA ROSADA VACUNO AE A4 C3 1S 14000ETR V524","58632","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","98000","3400","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58633","9409","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. ESCALOPA POSTA NEGRA VACUNO AE A4 C3 1S 14000ETR V524","58633","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","84000","2900","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58634","9410","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. LOMO LISO DESGRASADO VACUNO AE A4 C3 1S 14000ETR V524","58634","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","14000","480","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58635","9411","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. CARNE MOLIDA 3% VACUNO AE A3 C3 1S 14000ETR V524","58635","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","308000","10600","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58636","9412","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. CARNE MOLIDA 5% VACUNO AE A3 C3 1S 14000ETR V524","58636","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","336000","11500","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58637","9413","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. CARNE MOLIDA 10 % -500 GRS. VACUNO AE A3 C3 1S 14000ETR V524","58637","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","6: BLACK; P-4715; P-1777; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","476000","16400","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58638","9414","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. ASIENTO DESGRASADO VACUNO AE A4 C3 1S 14000ETR V524","58638","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","14000","480","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58639","9415","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC POSTA PALETA VACUNO AE A4 C3 1S 14000ETR V524","58639","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","42000","1500","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58640","9416","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. CARNE MOLIDA 4% VACUNO AE A3 C3 1S 14000ETR V524","58640","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","196000","6750","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58641","9417","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. CARNE MOLIDA 7% VACUNO AE A3 C3 1S 14000ETR V524","58641","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","112000","3780","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58642","9418","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. CARNE MOLIDA 10%-320 GRS.  VACUNO AE A3 C3 1S 14000ETR V524","58642","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","868000","30000","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58643","9419","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. ESCALOPA GANSO  VACUNO AE A3 C3 1S 14000ETR V524","58643","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","4","3","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","","","","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","70000","2400","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58644","9420","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. FILETE DESGRASADO VACUNO AE A4 C3 1S 14000ETR V524","58644","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","14000","480","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58645","9421","ETIQ.PRIME 57X114 TERM.P THE PROTEIN COMPANY ETIQ. POSTA NEGRA DESGRASADO VACUNO AE A4 C3 1S 14000ETR V524","58645","THE PROTEIN COMPANY","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","SI","BARNIZ MATE UV CON RESERVA","NO APLICA","47662","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","LAMINADO 250MM PAPEL TERMICO T70-P-TOP-G60 ARP","250","0.25","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","5: BLACK; P-4715; P-2310; P-485; BARNIZ MATE C/RESERVA","ARCLAD","--","--","--","RECTANGULAR","0.007342187499999999","4","3","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.010163175","3","4","ETIQUE TA CON RESERVA DE BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","863","14000","1","14000","1","0.007699374999999999","52312","722 + 701","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","45426","1","","","80","MARIO FLORES","CAMBIO DE AISA (H.LARA)","45468","3","97","FB + RT","","","TERMICO PROTEGIDO","BLANCO","OK","","","","14000","480","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16005","",""
"58658","9422","ETIQ.PRIME.D 75X20 SEM.F SAVAL S.A. OTICUM X 5 ML. GOTAS OTICAS AE A4 C3 1S 2000ETR V524","58658","SAVAL S.A.","PRIME DIGITAL","UNIDADES","--","UV DIGITAL","--","SI","BRILLANTEC C/RESERVA","--","--","ESTANDAR","75 X 20","FLEXIBLE","6","4","99","3.175","LAMINADO 160MM FASSON PHARMAGLOSS S2045 BG62 AD","160","0.16","58622","--","--","--","--","--","--","--","--","","","MARTIN WEBER","2: BLACK; P-3005 + BARNIZ","AVERY","--","--","--","RECTANGULAR","43823","4","3","AUTOMATICO","SIN INFORMACION","78.31666666666666","469.9","200","10214.939348797618","4","40860","4","2.0884444444444443","4","4","--","KATHERINE MONTESINO","AUTOMATICO","SIN INFORMACION","78.58125","314.325","315","4000","8","32000","1","0.0020955","716","CONO 42mm","MATERIAL UNICO PHARMAGLOSS, NO CAMBIAR. / RUTA DURST→GM→RT-2 / INCLUIR CERT. DE CALIDAD / EMBALAJE EN PALLET ESPECIAL (SAVAL) / GENERAR REPORTE SCANNER RT-2 / CUMPLIR PROTOCOLO DE EMBALAJE/ LOS ROLLOS DEBEN IR EN BOLSA (1 POR ROLLO)/ LOS CONOS DEBEN SER DE TOPE A TOPE (CORTAR)","MARIO FLORES","45426","1","","","80","--","--","--","3","99","DU + GM + RT","","","PAPEL SEMIBRILLO","BLANCO","OK","","","","180000","2600","","","","SEGÚN MUESTRA","EXISTENTE","OK","TP 16011","",""
